date,open,high,low,close,volume
10/6/2017,219.42,221.33,219.1,219.91,1352641
10/7/2017,,,,,
10/8/2017,,,,,
10/9/2017,220.1,220.9,215.61,217.34,627961
10/10/2017,217.15,217.84,212.69,212.69,835320
10/11/2017,212.19,212.68,207.67,207.89,2050701
10/12/2017,201.52,201.78,189.5,190.16,5466024
10/13/2017,191.98,200.9,187.96,198.58,3784546
10/14/2017,,,,,
10/15/2017,,,,,
10/16/2017,196.12,197.4,192.11,193.7,2301895
10/17/2017,196.44,202.66,195.27,202.28,1990436
10/18/2017,197.81,201.16,196.61,198.37,2392795
10/19/2017,198.06,208.69,197.12,204.62,2690939
10/20/2017,205.72,207.64,203.17,204.84,1109205
10/21/2017,,,,,
10/22/2017,,,,,
10/23/2017,204.84,204.97,202.11,202.36,803375
10/24/2017,201.96,203.77,201.27,203.31,662947
10/25/2017,202.6,203.43,199.56,201.29,709588
10/26/2017,201.23,202.26,199.4,200.51,685960
10/27/2017,200,200.36,196.01,198.93,950851
10/28/2017,,,,,
10/29/2017,,,,,
10/30/2017,197.86,204.95,196.78,201.69,820203
10/31/2017,202.18,203.88,200.29,201.79,721968
11/1/2017,203.79,212.35,202.14,204.83,1345413
11/2/2017,204.77,208.54,201.3,202.9,853592
11/3/2017,203.03,205.2,201.15,202.05,816176
11/4/2017,,,,,
11/5/2017,,,,,
11/6/2017,201.18,202.65,198.51,201.33,1255949
11/7/2017,201.64,202.85,196.54,198.01,750113
11/8/2017,198.26,199.4,194.13,195.9,1311573
11/9/2017,194.07,201.28,191.8,199.19,950113
11/10/2017,198.42,204.66,198.2,200.76,786793
11/11/2017,,,,,
11/12/2017,,,,,
11/13/2017,200.55,202.01,196.11,198.03,854586
11/14/2017,197.82,201.24,197.82,199.05,594101
11/15/2017,198.15,200.6,196.56,199.99,631755
11/16/2017,200.82,207.61,198.61,205.96,1045509
11/17/2017,208.02,215.68,206.61,215.1,1684717
11/18/2017,,,,,
11/19/2017,,,,,
11/20/2017,215.77,216.05,208.75,209.16,1282127
11/21/2017,207.06,211.9,203.09,209.96,1643900
11/22/2017,210.16,215.41,209.72,212.3,1146066
11/23/2017,,,,,
11/24/2017,212.69,214.08,209.27,210.37,438178
11/25/2017,,,,,
11/26/2017,,,,,
11/27/2017,210.95,212,205.84,206.69,1136204
11/28/2017,208.3,217.27,206.64,217.07,1778997
11/29/2017,218.98,227.4,218.82,223.1,1970391
11/30/2017,224.61,226.899,218.58,221.71,2199656
12/1/2017,208.07,217.61,201,212.58,6688253
12/2/2017,,,,,
12/3/2017,,,,,
12/4/2017,212.74,226.92,212.74,221.64,2643220
12/5/2017,223.77,226.14,219.7975,223.97,1566699
12/6/2017,222.68,225.26,219.53,223.14,1259401
12/7/2017,223.96,227.52,221.15,221.59,1025733
12/8/2017,222.41,225.309,219.1301,224.54,1463078
12/9/2017,,,,,
12/10/2017,,,,,
12/11/2017,224.16,224.43,215.5638,216.14,1122301
12/12/2017,216.25,217.225,210.72,214.87,1857135
12/13/2017,215.76,217.47,213.23,215.03,1045615
12/14/2017,216.08,218.2624,214.75,217.17,1379420
12/15/2017,218.37,220.1,216.01,218.25,1590772
12/16/2017,,,,,
12/17/2017,,,,,
12/18/2017,219.68,224.44,219.32,222.66,805490
12/19/2017,227.41,230.8,223.92,227.47,1144076
12/20/2017,228.49,230.89,224.21,226,895671
12/21/2017,226.29,229.58,225.93,228.57,1425711
12/22/2017,229.29,229.5599,224.73,226.27,1231223
12/23/2017,,,,,
12/24/2017,,,,,
12/25/2017,,,,,
12/26/2017,227.74,229.97,224.34,226.68,1377981
12/27/2017,226.49,227.6507,224.6,225.65,509503
12/28/2017,225.27,225.6,223,225.33,495543
12/29/2017,224.98,225.14,222.35,223.66,665698
12/30/2017,,,,,
12/31/2017,,,,,
1/1/2018,,,,,
1/2/2018,224.44,231,224.44,229.63,943327
1/3/2018,235.77,246.52,234.38,245.12,1962180
1/4/2018,248.01,249.3,240.25,244.88,1225572
1/5/2018,244.44,244.75,235.02,237.96,1766840
1/6/2018,,,,,
1/7/2018,,,,,
1/8/2018,237.25,238.9913,230.18,231.14,1338190
1/9/2018,231.2,233.54,227.818,232.92,926734
1/10/2018,231.17,233.16,229.15,230.45,514226
1/11/2018,231.4,233.5,228.01,233.15,698593
1/12/2018,233.54,237.72,233.49,237.32,1085170
1/13/2018,,,,,
1/14/2018,,,,,
1/15/2018,,,,,
1/16/2018,238.29,238.68,234.68,237.12,790606
1/17/2018,245.19,245.73,237.6,238.69,1352931
1/18/2018,238.82,243.96,238.255,243.15,1062253
1/19/2018,244.9,247.3,241.6575,244.13,1222443
1/20/2018,,,,,
1/21/2018,,,,,
1/22/2018,240.88,241.785,232.74,235.01,1961082
1/23/2018,233.85,234.78,227.88,228.79,1899479
1/24/2018,228.33,228.33,220.67,224.31,1660846
1/25/2018,224.87,228.74,223,227.29,1084155
1/26/2018,226.88,229.35,223.41,227.69,1394426
1/27/2018,,,,,
1/28/2018,,,,,
1/29/2018,227.53,230.9,225.38,229.15,838388
1/30/2018,225.84,228.785,223.065,226.05,679979
1/31/2018,226.46,226.89,221.02,222.1,943964
2/1/2018,220.6,222.02,217.53,219.4,806422
2/2/2018,219.18,221.96,216.2,219.47,998226
2/3/2018,,,,,
2/4/2018,,,,,
2/5/2018,218.51,224.39,212.99,212.99,1042740
2/6/2018,210.79,222.13,207.34,218.59,1568936
2/7/2018,217.99,221.67,216.91,218.06,736493
2/8/2018,218.88,219.94,209.01,209.09,788097
2/9/2018,211,220.44,205.5,218.55,1265899
2/10/2018,,,,,
2/11/2018,,,,,
2/12/2018,219.97,222.22,204.75,209.48,2641540
2/13/2018,208.44,211.25,206.26,206.79,1059110
2/14/2018,204.74,208.64,204.7,206.76,1292917
2/15/2018,207.24,208.25,203.38,204,1238830
2/16/2018,204.45,205.7305,201.63,203.15,1025309
2/17/2018,,,,,
2/18/2018,,,,,
2/19/2018,,,,,
2/20/2018,200.15,205,199.5,201.13,959292
2/21/2018,202.21,204.8399,199.83,201.19,724172
2/22/2018,201.26,204.84,199.54,204.05,865818
2/23/2018,205,207.21,203.77,207.11,755715
2/24/2018,,,,,
2/25/2018,,,,,
2/26/2018,206.9,207.04,198.32,198.93,1619056
2/27/2018,198.9,204.89,198.29,203.06,1186055
2/28/2018,204.49,208.98,203.33,203.35,990075
3/1/2018,203.62,204.84,199.54,200.71,808077
3/2/2018,198.08,199.08,191.701,194,2207951
3/3/2018,,,,,
3/4/2018,,,,,
3/5/2018,194,198.34,192.5,197.88,1314496
3/6/2018,198.4,202.89,198.4,200.22,1266054
3/7/2018,197.76,202.13,196.07,201.07,921920
3/8/2018,202.35,206.96,200.13,206.54,1003787
3/9/2018,207.47,208.75,202.81,205.92,1061123
3/10/2018,,,,,
3/11/2018,,,,,
3/12/2018,205.69,208.31,203.02,207.62,891865
3/13/2018,208.49,213.3,207.6,208.4,1427346
3/14/2018,208.84,209.49,201.25,201.99,1160930
3/15/2018,202.39,206.5,201,206.14,2226244
3/16/2018,210.35,223.5,207.54,221.88,5739806
3/17/2018,,,,,
3/18/2018,,,,,
3/19/2018,221.75,222.98,215.2,215.6,1305485
3/20/2018,216.89,219,214.22,215.63,1053803
3/21/2018,215.79,217.54,212.9,213,883007
3/22/2018,212.55,215.6145,207.21,207.36,1321606
3/23/2018,207.5,207.99,202.17,202.29,1248081
3/24/2018,,,,,
3/25/2018,,,,,
3/26/2018,205.07,208.3,204.78,207.9,1003522
3/27/2018,209.21,209.68,203.5,204.92,992505
3/28/2018,204.64,208.7799,204.2,205.11,783295
3/29/2018,206.01,207.865,203.31,204.27,1171089
3/30/2018,,,,,
3/31/2018,,,,,
4/1/2018,,,,,
4/2/2018,204.28,206.55,199.15,203.13,913452
4/3/2018,204.51,205.88,203.06,204.38,727293
4/4/2018,202.73,207.19,202.73,206.32,949649
4/5/2018,207.84,208.37,204.87,206.92,1036926
4/6/2018,206.31,213.31,205.48,208.26,1289013
4/7/2018,,,,,
4/8/2018,,,,,
4/9/2018,208.29,214.59,206.165,212.15,1253954
4/10/2018,217.5,221.725,216.67,221.06,1663170
4/11/2018,219.2,221.44,213,213.3,1205017
4/12/2018,214.17,218.78,212.39,217.81,1125679
4/13/2018,219.75,223.14,218.25,220.88,1368223
4/14/2018,,,,,
4/15/2018,,,,,
4/16/2018,226.68,230.59,224.35,227.93,1555216
4/17/2018,228.09,233.91,228.02,233.59,1261759
4/18/2018,233.89,237.88,231.11,233.04,1180230
4/19/2018,232.99,234.96,231.611,234.16,904443
4/20/2018,234.77,235.88,231.581,235.05,1090750
4/21/2018,,,,,
4/22/2018,,,,,
4/23/2018,236.19,240.08,235.37,238.65,1099463
4/24/2018,238.75,239.42,232.67,233.94,1207861
4/25/2018,234.82,238.34,234.39,236.2,695473
4/26/2018,237.61,244.65,236.36,243.61,928536
4/27/2018,243.59,249.51,242.3,248.81,1028857
4/28/2018,,,,,
4/29/2018,,,,,
4/30/2018,250.14,257.63,249.43,250.91,1228809
5/1/2018,252.06,254.34,248.42,250.62,922800
5/2/2018,248.91,250.5299,243.66,248.42,780587
5/3/2018,246.49,247.98,242.6,246.87,595100
5/4/2018,246.1,255.4,245.18,253.74,917252
5/5/2018,,,,,
5/6/2018,,,,,
5/7/2018,255,257.24,252.36,253.07,784277
5/8/2018,251.85,254.16,247.38,249.23,559115
5/9/2018,250.41,250.89,244.46,248.9,826297
5/10/2018,249.79,250.45,245.19,247.5,547877
5/11/2018,247.26,250.12,246.1,250,539614
5/12/2018,,,,,
5/13/2018,,,,,
5/14/2018,250.49,250.98,246.2,247.04,568421
5/15/2018,251.5,252.49,246.01,250.39,956153
5/16/2018,251.89,253.49,251.11,252.02,827387
5/17/2018,251.5,258.57,251.5,257.6,807711
5/18/2018,257.19,257.19,255.015,255.59,754483
5/19/2018,,,,,
5/20/2018,,,,,
5/21/2018,258.35,261.4,253.95,254.77,719440
5/22/2018,255.39,257.03,252.27,252.69,570258
5/23/2018,252.07,258.49,251.47,252.97,931517
5/24/2018,252.45,253.215,245.45,251.72,906845
5/25/2018,253.72,255.39,250.05,251.05,815389
5/26/2018,,,,,
5/27/2018,,,,,
5/28/2018,,,,,
5/29/2018,249.44,254.13,248.25,253.69,874299
5/30/2018,255.43,256.39,250.21,253.48,1163565
5/31/2018,256.14,256.89,246.01,246.91,2348453
6/1/2018,235.99,251.97,234.81,245.15,3982122
6/2/2018,,,,,
6/3/2018,,,,,
6/4/2018,245.81,257.33,244.43,256.6,1481511
6/5/2018,252.44,254.98,249.44,253.93,1199139
6/6/2018,254.6,258.8,251.7,255.85,1049693
6/7/2018,255.5,259.62,252,256.92,1240178
6/8/2018,255.23,256.59,248.13,253.06,1100368
6/9/2018,,,,,
6/10/2018,,,,,
6/11/2018,253.31,254.2397,250.53,251.84,779403
6/12/2018,251.28,252.7405,247.45,248.29,1220708
6/13/2018,249,251.805,246.93,247.52,1262490
6/14/2018,247.7,247.775,243.681,246.6,1454039
6/15/2018,246.21,248.54,244.08,247.88,1157311
6/16/2018,,,,,
6/17/2018,,,,,
6/18/2018,245.92,249.71,245.91,247.26,772306
6/19/2018,246.44,248.56,242.76,246.26,955545
6/20/2018,248.05,252.51,246.41,251.28,971718
6/21/2018,250.13,252.05,247.53,250.35,636531
6/22/2018,251.52,251.925,247.85,249.76,760449
6/23/2018,,,,,
6/24/2018,,,,,
6/25/2018,248.42,248.42,239.36,241.61,1052512
6/26/2018,242.36,243.77,237.08,238.75,667016
6/27/2018,239.5,240.72,235.66,236.05,717313
6/28/2018,236.5,240.92,235.62,239.67,858452
6/29/2018,242.05,242.71,233.22,233.46,1012752
6/30/2018,,,,,
7/1/2018,,,,,
7/2/2018,231.12,232.71,228.38,232.54,979157
7/3/2018,233.85,235.9,233.3201,235.28,476426
7/4/2018,,,,,
7/5/2018,235.81,237.87,232.865,237.86,874418
7/6/2018,238,244.19,237.87,242.61,1015332
7/7/2018,,,,,
7/8/2018,,,,,
7/9/2018,243.28,252.42,243.18,250.7,862287
7/10/2018,251.33,254.88,248.621,254.61,794873
7/11/2018,253.41,253.4137,249.8,252.2,560908
7/12/2018,253.21,254.3,251.71,252.87,625099
7/13/2018,253.63,260.42,253.45,259.87,944835
7/14/2018,,,,,
7/15/2018,,,,,
7/16/2018,260.33,260.5,253.95,255.5,864877
7/17/2018,254.35,256.67,252.71,253.08,661983
7/18/2018,252.08,253.41,248.28,250.64,828142
7/19/2018,250.87,258.7,250.24,257.41,781173
7/20/2018,256.74,259.3,253.46,254.52,645469
7/21/2018,,,,,
7/22/2018,,,,,
7/23/2018,254.51,257.47,252.93,255.05,549810
7/24/2018,255.29,255.53,245.765,249.24,752246
7/25/2018,249.24,254.1,248,253.39,730201
7/26/2018,254.03,257.41,251.17,251.88,429294
7/27/2018,251.39,253.81,248.66,249.99,488760
7/28/2018,,,,,
7/29/2018,,,,,
7/30/2018,247.89,249.27,242.185,243.54,623327
7/31/2018,245.03,246.43,243.66,244.39,484578
8/1/2018,243.92,245.66,237.71,238,717648
8/2/2018,233.65,236.3,229.62,234.81,1102108
8/3/2018,235.6,237.51,232.9,235.02,586404
8/4/2018,,,,,
8/5/2018,,,,,
8/6/2018,234.84,236.28,232.63,236.1,621691
8/7/2018,236.27,239.89,236.01,239.05,421168
8/8/2018,238.66,239.4671,235.77,236,502917
8/9/2018,236.51,237.74,230.56,236.15,848414
8/10/2018,234.25,237.49,232.52,236.52,587246
8/11/2018,,,,,
8/12/2018,,,,,
8/13/2018,236.5,239.77,231.53,233.44,736056
8/14/2018,233.95,237.94,233.465,236.02,694682
8/15/2018,234.5,235.98,231.81,231.98,1053242
8/16/2018,233.9,235.61,232.48,233.17,806239
8/17/2018,234.43,235.47,231.66,235.04,718519
8/18/2018,,,,,
8/19/2018,,,,,
8/20/2018,236,239.79,235.81,239.32,669308
8/21/2018,239.85,243.82,239.32,242.18,748062
8/22/2018,240.06,241.71,233.17,234.7,938604
8/23/2018,236.11,240.53,234.62,239.4,813337
8/24/2018,240.1,242.0699,237.65,241.67,719910
8/25/2018,,,,,
8/26/2018,,,,,
8/27/2018,242,245.17,239.64,240.84,789038
8/28/2018,241.67,245.374,239.44,242.47,784700
8/29/2018,241.77,242.92,240.16,241.73,986872
8/30/2018,240.73,246.21,240.57,244.41,1863923
8/31/2018,247.21,268.875,247.21,260,5311465
9/1/2018,,,,,
9/2/2018,,,,,
9/3/2018,,,,,
9/4/2018,260,274.98,258.27,274.37,2295300
9/5/2018,272.95,276.78,269.6344,274.93,1512675
9/6/2018,274.99,276.58,270.16,275.66,941218
9/7/2018,276.41,288.9666,276.35,285.8,2241493
9/8/2018,,,,,
9/9/2018,,,,,
9/10/2018,287.06,287.44,284.27,285.96,985382
9/11/2018,285.44,290.295,283.16,286.73,1041541
9/12/2018,287.41,289.65,282.55,283.63,1229136
9/13/2018,284.3,284.99,279.47,280.52,995461
9/14/2018,280.11,283,278.94,279.1,856526
9/15/2018,,,,,
9/16/2018,,,,,
9/17/2018,278.71,282.41,276.41,281.45,703970
9/18/2018,281.05,285.1,278.67,282.87,789336
9/19/2018,284.87,287.61,280.9,287.16,959238
9/20/2018,288.14,289.14,284.22,284.76,1143243
9/21/2018,285.83,286.53,280.73,280.77,1144558
9/22/2018,,,,,
9/23/2018,,,,,
9/24/2018,280.55,282.95,277.3,280.99,850443
9/25/2018,281.1,281.95,276.35,277.46,667308
9/26/2018,278.39,282.92,277.22,278.33,869073
9/27/2018,279.21,281.0608,276.69,279.28,685831
9/28/2018,278.97,285.51,278.95,282.12,763857
9/29/2018,,,,,
9/30/2018,,,,,
10/1/2018,284.12,285.24,281.7741,282.96,697565
10/2/2018,283.58,283.58,279.69,279.97,614465
10/3/2018,280.24,282.62,276.68,278.87,528814
10/4/2018,277.72,281.98,272.6,275,650820
10/5/2018,273.73,274.695,265,269.85,1152356
10/6/2018,,,,,
10/7/2018,,,,,
10/8/2018,270.37,275.89,270.1135,273.49,670203
10/9/2018,274.32,278,272.67,275.68,703033
10/10/2018,275.27,275.71,267.81,268.13,773972
10/11/2018,268.76,274.32,264.71,267.57,744527
10/12/2018,272.08,277.93,272,275.64,1033072
10/13/2018,,,,,
10/14/2018,,,,,
10/15/2018,276.15,285.01,275.08,281.73,882989
10/16/2018,283.66,286.55,278.23,285.41,731156
10/17/2018,286.33,287.05,278.96,281.92,521647
10/18/2018,280.63,283.17,271.26,273.44,846982
10/19/2018,275.5,277.858,270.62,270.78,977601
10/20/2018,,,,,
10/21/2018,,,,,
10/22/2018,271.91,275.15,270.925,274.61,1138266
10/23/2018,270.5,272.42,263.005,272.05,958982
10/24/2018,271.72,275.245,266.78,267.03,794681
10/25/2018,267.73,273.605,266.34,272.24,693334
10/26/2018,268.02,276.07,266,274.89,839824
10/27/2018,,,,,
10/28/2018,,,,,
10/29/2018,278.43,285.43,275.4,278.5,1015701
10/30/2018,278.6,279.5325,263.94,266.99,1455616
10/31/2018,271.42,277.65,271.41,274.52,939484
11/1/2018,275.9,277.73,272.21,272.95,703825
11/2/2018,275.36,282.24,275.04,281.95,957365
11/3/2018,,,,,
11/4/2018,,,,,
11/5/2018,283.34,288.65,282.54,285.13,1134881
11/6/2018,286.2,292.3748,285.34,291.79,1092971
11/7/2018,295.01,297.76,287,290.51,1622045
11/8/2018,281.76,308.88,275.11,304.49,1955801
11/9/2018,303.7,312.2,302.15,308.12,1552067
11/10/2018,,,,,
11/11/2018,,,,,
11/12/2018,308.5,312.38,305.5,308.99,1152564
11/13/2018,308.88,314.29,305.5133,314.25,802807
11/14/2018,315.15,321.73,309,313.13,1182442
11/15/2018,312.13,312.52,306.23,311.81,846004
11/16/2018,311.01,316.64,306.015,313.56,838486
11/17/2018,,,,,
11/18/2018,,,,,
11/19/2018,315.38,322.4899,311.1866,313.28,1031312
11/20/2018,304.97,310.2522,301.01,302.14,1135305
11/21/2018,304.15,305.9848,301.31,303.76,545292
11/22/2018,,,,,
11/23/2018,302.77,307.38,302.3324,303.32,334587
11/24/2018,,,,,
11/25/2018,,,,,
11/26/2018,306.99,309.22,299.6,301.11,1152749
11/27/2018,296.43,298.63,293.88,296.83,1546321
11/28/2018,299.19,302.2906,292.565,295.14,1563832
11/29/2018,298,302.71,297.02,300.37,1097219
11/30/2018,300.05,301.95,296.42,297.79,971130
12/1/2018,,,,,
12/2/2018,,,,,
12/3/2018,303.88,311.3,302.47,306.49,1384333
12/4/2018,304.78,308.4,289.21,291.13,1653455
12/5/2018,,,,,
12/6/2018,285,293.545,281.78,292.92,1745171
12/7/2018,271.45,276.11,252,254.47,4231014
12/8/2018,,,,,
12/9/2018,,,,,
12/10/2018,251.93,254.1,242.74,251.1,2690604
12/11/2018,255,256.93,246.56,247.86,1158845
12/12/2018,251.46,257.49,248.5446,255.15,1135098
12/13/2018,255.73,256.235,250.528,251.52,817560
12/14/2018,249.2,251.68,246.04,246.85,910282
12/15/2018,,,,,
12/16/2018,,,,,
12/17/2018,245.56,248.5104,240.5,241.95,892260
12/18/2018,244.86,248.945,237.55,240.91,1029961
12/19/2018,243.86,247.14,237.75,239.23,1267197
12/20/2018,237.85,241.1,230.209,234.01,1092394
12/21/2018,235.19,238.15,229.26,230.49,1695486
12/22/2018,,,,,
12/23/2018,,,,,
12/24/2018,228.65,234.29,224.4301,229.06,659961
12/25/2018,,,,,
12/26/2018,230.74,242.42,229.4885,242.2,1014106
12/27/2018,238.77,242.495,233.85,242.27,669599
12/28/2018,243.5,247.09,238.17,239.45,636987
12/29/2018,,,,,
12/30/2018,,,,,
12/31/2018,240.35,244.86,239.5648,244.84,719791
1/1/2019,,,,,
1/2/2019,239.96,249.4,239.31,247.97,1055029
1/3/2019,245.83,247,240.13,243.36,868602
1/4/2019,247.08,258.48,246,255.03,864514
1/5/2019,,,,,
1/6/2019,,,,,
1/7/2019,256.97,271.15,256.97,271,1247844
1/8/2019,271.92,276.5,267.43,276,919879
1/9/2019,275.82,282.1,274.915,281.19,707695
1/10/2019,274.8,277.71,269.29,277.03,965600
1/11/2019,276.81,284.38,275.87,284.11,893320
1/12/2019,,,,,
1/13/2019,,,,,
1/14/2019,282.06,282.93,274.89,274.9,928479
1/15/2019,274.97,280.52,273.312,278.49,570855
1/16/2019,277.76,282.18,277.505,282.01,472999
1/17/2019,280.19,284.34,280,283.9,679678
1/18/2019,286.28,292.22,286.085,291.5,990463
1/19/2019,,,,,
1/20/2019,,,,,
1/21/2019,,,,,
1/22/2019,288.1,294.44,285.8198,288.85,846062
1/23/2019,289.41,292.0349,286.13,288.2,630767
1/24/2019,289.61,289.7,286.12,287.99,353647
1/25/2019,291.1,293.66,287.63,290.72,570707
1/26/2019,,,,,
1/27/2019,,,,,
1/28/2019,291,291.5,286.33,290.28,554787
1/29/2019,290.37,290.4,286.13,288.82,516935
1/30/2019,290.28,290.99,286.4,288.6,539043
1/31/2019,288.66,294.07,286.04,291.92,491927
2/1/2019,292.38,293.39,288.01,291.36,519463
2/2/2019,,,,,
2/3/2019,,,,,
2/4/2019,289.76,289.76,282.9,289.04,765140
2/5/2019,290.5,296.5552,288.68,294.04,998875
2/6/2019,293.57,295.95,288.05,293.45,506785
2/7/2019,291.18,294.57,288.09,293.64,463682
2/8/2019,291.58,296.48,289.25,296.06,782013
2/9/2019,,,,,
2/10/2019,,,,,
2/11/2019,296.25,302.33,296.25,298.1,668155
2/12/2019,301.23,305,300.73,302.5,535294
2/13/2019,304.16,304.83,299.72,303.95,622060
2/14/2019,302.68,307.59,300.92,305,1257932
2/15/2019,307.42,308.525,305.44,306.36,565579
2/16/2019,,,,,
2/17/2019,,,,,
2/18/2019,,,,,
2/19/2019,304.1,305.82,299.76,304.65,1038415
2/20/2019,304.63,307.5,303.01,306.31,526971
2/21/2019,306.28,309.7,304.115,308.02,671530
2/22/2019,309.63,310.93,308,310.72,580745
2/23/2019,,,,,
2/24/2019,,,,,
2/25/2019,311.54,313.6299,308.03,309.05,546264
2/26/2019,308.65,311.02,308.18,310,508317
2/27/2019,307.48,309.47,305.12,307.11,642921
2/28/2019,306.02,315.16,304.3,312.49,756350
3/1/2019,315.61,318.779,313.82,315.3,553988
3/2/2019,,,,,
3/3/2019,,,,,
3/4/2019,316.97,317.78,308.03,311.5,832668
3/5/2019,312.98,314.3,310.3,312.24,963213
3/6/2019,312.11,313.21,308.98,312.51,711465
3/7/2019,312.01,312.2,304.48,305.45,877898
3/8/2019,302.87,306.99,294,306.39,863981
3/9/2019,,,,,
3/10/2019,,,,,
3/11/2019,308,310.34,306.565,309.75,905969
3/12/2019,310.69,312,304.32,311.41,779268
3/13/2019,312.05,316.98,311.06,315.44,796764
3/14/2019,315.73,315.73,311.61,312.51,1271170
3/15/2019,327.97,345.24,327,338.41,3882889
3/16/2019,,,,,
3/17/2019,,,,,
3/18/2019,338.6,344.53,336.87,342.22,949808
3/19/2019,342.97,343.919,331.32,334.45,1461914
3/20/2019,335,337.5,330.51,330.79,934110
3/21/2019,329.22,336.55,328.829,335.13,759099
3/22/2019,334.18,336.07,328.6343,330.52,695030
3/23/2019,,,,,
3/24/2019,,,,,
3/25/2019,330.88,338.25,330.88,336.67,811861
3/26/2019,339.62,345.63,337.45,342.9,847941
3/27/2019,343.7,348.4,343.34,346.05,724648
3/28/2019,347.89,351.434,343.3041,345.23,667504
3/29/2019,347.6,350,344.95,348.73,526476
3/30/2019,,,,,
3/31/2019,,,,,
4/1/2019,351.5,353.775,350.74,352.55,582321
4/2/2019,353.37,354.09,346.59,347.3,514410
4/3/2019,349.47,354.44,347.63,350.53,507664
4/4/2019,350.53,352.5005,347.75,350.14,397210
4/5/2019,351.73,354.18,348.74,353.63,590451
4/6/2019,,,,,
4/7/2019,,,,,
4/8/2019,353.56,355.725,351.29,354.47,439663
4/9/2019,352.36,355.2807,347.3,348.2,551709
4/10/2019,349.76,350.85,345.3825,350.28,532422
4/11/2019,350.88,351.87,348.0025,350.22,708751
4/12/2019,350.65,351.88,344.27,344.83,559597
4/13/2019,,,,,
4/14/2019,,,,,
4/15/2019,346.76,354.67,345.99,353.94,678851
4/16/2019,354.78,356.8022,349.45,355.08,682236
4/17/2019,355.08,359.69,353.93,354.33,525394
4/18/2019,356.63,359.095,350.25,350.88,568164
4/19/2019,,,,,
4/20/2019,,,,,
4/21/2019,,,,,
4/22/2019,350.33,351.47,344.26,347.41,525820
4/23/2019,347.72,355.855,347.49,351.63,556517
4/24/2019,351.33,357.91,351.33,355.84,444359
4/25/2019,355.32,355.3424,348.54,353.7,397588
4/26/2019,356.86,358.435,350.01,357.94,572031
4/27/2019,,,,,
4/28/2019,,,,,
4/29/2019,356.97,357.895,350.65,350.9,578949
4/30/2019,351.12,352.16,346.99,348.98,736645
5/1/2019,347.81,348.33,334.65,334.94,1151636
5/2/2019,335.01,344.11,335.01,343.68,875374
5/3/2019,344.27,346.12,339.98,341.96,728586
5/4/2019,,,,,
5/5/2019,,,,,
5/6/2019,336.53,347.61,335.78,346.68,712071
5/7/2019,344.29,347.31,338.8946,342.36,698072
5/8/2019,341.82,350.55,340.03,348.15,577399
5/9/2019,344.52,349.13,343.28,348.05,460598
5/10/2019,347.01,347.01,337.01,343.24,685578
5/11/2019,,,,,
5/12/2019,,,,,
5/13/2019,337.21,338.98,328.34,330.23,813465
5/14/2019,332.56,336.8,325.6186,335.32,949187
5/15/2019,335.06,340.95,333.47,340.7,677928
5/16/2019,341.31,348.46,341.31,343.24,512094
5/17/2019,342.59,349.56,342.1,342.45,573389
5/18/2019,,,,,
5/19/2019,,,,,
5/20/2019,340.5,348.31,339.0328,347.89,829220
5/21/2019,348.61,354.54,347.9,353.16,545642
5/22/2019,351.8,354.62,348.89,349.09,466345
5/23/2019,347.03,347.1398,336.07,337.83,1026755
5/24/2019,338.81,340.84,330.43,335.09,615107
5/25/2019,,,,,
5/26/2019,,,,,
5/27/2019,,,,,
5/28/2019,336.22,338.5,333.01,334.85,1026708
5/29/2019,332.37,334.59,321.82,322.07,1033748
5/30/2019,327.64,334.0253,321.18,328.46,1317968
5/31/2019,315.33,335.1263,304.04,333.38,3198001
6/1/2019,,,,,
6/2/2019,,,,,
6/3/2019,333.89,337.36,327.85,330.6,1023700
6/4/2019,332.3,340.55,331.6,335.53,773624
6/5/2019,338.01,338.64,331.26,337.48,577235
6/6/2019,339.85,341.96,336.38,340.33,590749
6/7/2019,340.69,343.96,337.68,338.16,567317
6/8/2019,,,,,
6/9/2019,,,,,
6/10/2019,339.11,344.49,335.63,337.05,561587
6/11/2019,341.22,341.89,334.56,340.01,431001
6/12/2019,341.88,343.88,339.14,342.82,480842
6/13/2019,344.62,350.2,343.6236,349.81,732345
6/14/2019,349.34,355.61,349.0271,354.62,905076
6/15/2019,,,,,
6/16/2019,,,,,
6/17/2019,355.61,357.54,349.56,350.19,605421
6/18/2019,352.58,354.09,345.9,347.21,617834
6/19/2019,346.77,358.43,343.628,357.84,564870
6/20/2019,360.42,365.535,355.165,358.34,743500
6/21/2019,359.28,360.47,355.28,355.81,730417
6/22/2019,,,,,
6/23/2019,,,,,
6/24/2019,357.73,358.69,340.26,346.54,1684659
6/25/2019,345,348.92,340.8745,348.69,640656
6/26/2019,350.58,352.65,344.27,344.82,561798
6/27/2019,346.5,347.425,339.5305,344.22,619539
6/28/2019,345.94,347.38,343.89,346.89,784345
6/29/2019,,,,,
6/30/2019,,,,,
7/1/2019,350.55,353.76,339.88,340.38,794018
7/2/2019,340.76,345.78,338.25,341.33,590555
7/3/2019,343.65,346,341.21,345.43,330025
7/4/2019,,,,,
7/5/2019,343.33,348.49,343.33,344.95,481437
7/6/2019,,,,,
7/7/2019,,,,,
7/8/2019,343.61,353.08,343.61,352.69,623014
7/9/2019,351.2,353.19,347,348.48,729058
