date,open,high,low,close,volume
3/4/2008,14.57,14.94,14.03,14.32,65800
3/5/2008,14.42,14.79,14.08,14.44,110300
3/6/2008,14.34,14.45,14,14.3,121400
3/7/2008,14.09,14.31,13.42,13.48,118000
3/10/2008,13.5,13.66,12.5,12.69,228700
3/11/2008,13.04,13.35,12.73,12.82,137900
3/12/2008,12.86,13.15,12.14,12.22,176800
3/13/2008,12,12,10.44,10.49,271200
3/14/2008,10.8,11,10.08,10.7,691500
3/17/2008,10.15,11.51,10.14,11.28,175300
3/18/2008,11.7,11.93,11,11.8,255000
3/19/2008,12,12.26,11.46,11.5,240100
3/20/2008,10.71,13.35,10.35,12.78,745900
3/24/2008,13.03,14.96,12.51,13.99,205600
3/25/2008,13.88,17.12,13.88,15.02,390100
3/26/2008,14.88,14.89,14.29,14.65,131500
3/27/2008,14.73,14.73,13.9,14.47,113700
3/28/2008,14.4,14.66,14.02,14.02,147100
3/31/2008,14.16,14.46,13.63,14.04,163600
4/1/2008,14,14.84,14,14.32,266200
4/2/2008,14.35,14.48,13.98,13.98,142900
4/3/2008,13.81,14.15,13.81,14.07,100800
4/4/2008,14.11,14.11,13.5001,13.82,133300
4/7/2008,13.89,14.03,13.49,13.52,95000
4/8/2008,13.32,14.9,13.32,14.18,194600
4/9/2008,14.25,14.27,13.55,13.73,198900
4/10/2008,13.76,14.99,13.73,14.91,129400
4/11/2008,14.85,14.88,14.24,14.3,120900
4/14/2008,14.36,14.85,14.06,14.41,116100
4/15/2008,14.42,14.53,14.1,14.22,48200
4/16/2008,14.28,14.62,14.03,14.12,125600
4/17/2008,14,14.15,13.8,14,77100
4/18/2008,14.18,14.19,13.82,14.1,141600
4/21/2008,14.06,14.39,14.02,14.04,118700
4/22/2008,13.89,14.04,13.21,13.27,159300
4/23/2008,13.4,13.48,12.98,13.29,237300
4/24/2008,13.29,13.61,12.95,13.4,512700
4/25/2008,13.4,14,13.37,13.88,761500
4/28/2008,13.91,14,13.76,13.81,194000
4/29/2008,13.74,14.27,13.74,14.17,398000
4/30/2008,14.24,14.26,14,14.15,728200
5/1/2008,14.15,15,14.1,14.96,837600
5/2/2008,15.04,15.31,14.72,14.85,421300
5/5/2008,14.74,14.76,14.41,14.55,501000
5/6/2008,14.43,14.6,14.15,14.37,81000
5/7/2008,14.41,15,14.4,14.5,149100
5/8/2008,14.53,14.53,13.95,14.35,132000
5/9/2008,14.07,14.24,13.95,14.21,167400
5/12/2008,14.28,14.76,13.75,14.27,295500
5/13/2008,14.28,14.75,14.28,14.6,132200
5/14/2008,14.59,15,14.59,14.69,147000
5/15/2008,14.67,15.06,14.61,14.92,447600
5/16/2008,14.91,15.07,14.52,14.62,217700
5/19/2008,14.59,14.66,14.11,14.16,192100
5/20/2008,14.05,14.19,13.76,13.92,214000
5/21/2008,13.95,14.35,13.83,14.34,290100
5/22/2008,14.32,14.32,14.04,14.29,266800
5/23/2008,14.19,14.19,13.29,13.76,159600
5/27/2008,13.75,14.5,13.5,14.37,154900
5/28/2008,14.38,15,14.3,14.99,310000
5/29/2008,15,15,14.56,14.9,370300
5/30/2008,14.98,15.08,14.2581,14.26,544800
6/2/2008,14.39,14.41,13.89,14.29,228500
6/3/2008,14.3,14.55,13.94,13.98,317700
6/4/2008,13.77,14,13.32,13.33,257000
6/5/2008,14.83,14.9699,13.8,14.31,600800
6/6/2008,14.18,14.26,13.68,13.84,305700
6/9/2008,13.85,13.85,13.25,13.35,231200
6/10/2008,13.29,14.17,13.27,14.02,255900
6/11/2008,13.97,14.05,13.03,13.08,242100
6/12/2008,13.18,13.58,12.4,12.58,235500
6/13/2008,12.69,13.08,12.59,12.95,141600
6/16/2008,12.93,13.49,12.72,13.45,148300
6/17/2008,13.48,13.66,12.97,13.05,154000
6/18/2008,12.91,12.91,12.17,12.22,142000
6/19/2008,12.22,12.5,12.17,12.23,162900
6/20/2008,12.67,13.18,12.43,12.66,367400
6/23/2008,12.71,12.83,11.54,11.58,252200
6/24/2008,11.52,12.27,11.44,11.62,223600
6/25/2008,11.63,11.67,11.0793,11.29,281100
6/26/2008,11.08,11.22,10.33,10.49,622000
6/27/2008,10.45,11.2704,10.35,11.27,2011400
6/30/2008,11.24,11.61,10.91,11.24,1094200
7/1/2008,11.1,11.35,10.93,11.3,1346500
7/2/2008,11.28,11.3,10.76,10.79,198500
7/3/2008,10.81,10.81,10.08,10.08,130400
7/7/2008,10.16,10.3,9.53,9.62,313000
7/8/2008,9.6,10.08,9.42,10.05,325200
7/9/2008,10.07,10.3,9.72,9.75,457000
7/10/2008,9.75,10.05,9.72,9.75,249300
7/11/2008,9.64,9.65,9.21,9.44,794500
7/14/2008,9.64,9.73,9.45,9.57,184400
7/15/2008,9.45,9.7199,9.02,9.59,335500
7/16/2008,9.59,10.14,9.49,10,569300
7/17/2008,10.02,10.49,9.87,10.35,803600
7/18/2008,10.36,10.36,9.74,9.89,582800
7/21/2008,10.09,10.62,10.09,10.36,750800
7/22/2008,10.29,10.8,10.24,10.73,576600
7/23/2008,10.86,12.05,10.86,11.49,1082900
7/24/2008,11.57,11.8,11.38,11.46,201600
7/25/2008,11.54,11.68,11.25,11.39,306200
7/28/2008,11.33,11.41,10.51,10.6,199400
7/29/2008,10.66,11.06,10.57,11.04,202600
7/30/2008,11.11,11.36,10.84,10.93,124000
7/31/2008,10.51,10.54,9.21,9.43,620800
8/1/2008,9.46,9.5,9.41,9.45,548400
8/4/2008,9.48,9.98,9.35,9.38,864900
8/5/2008,9.55,9.55,9.25,9.5,525400
8/6/2008,9.5,10,9.45,9.87,791400
8/7/2008,9.8,10.25,9.8,10.22,284700
8/8/2008,10.27,11.23,10.1,11.11,446600
8/11/2008,10.98,12.48,10.98,11.58,479200
8/12/2008,11.51,12.22,11.27,11.76,631800
8/13/2008,11.69,11.96,11.5,11.91,295900
8/14/2008,11.85,12.24,11.58,11.98,338200
8/15/2008,12.08,12.25,11.9428,12.17,319300
8/18/2008,12.2,12.54,12.05,12.23,166400
8/19/2008,12.12,12.25,11.66,11.88,353800
8/20/2008,11.96,12.25,11.6549,12.01,115200
8/21/2008,11.86,11.9,11.48,11.6,237300
8/22/2008,11.68,12.23,11.68,12.03,111400
8/25/2008,12.01,12.0599,11.13,11.44,278500
8/26/2008,11.43,12.18,11.43,11.95,171500
8/27/2008,11.93,11.93,11.05,11.2,334800
8/28/2008,11.23,11.68,11,11.45,268300
8/29/2008,11.42,11.61,10.6,10.88,340000
9/2/2008,11.12,11.46,10.81,11.46,1196500
9/3/2008,11.46,11.51,11.09,11.38,773600
9/4/2008,11.08,11.43,10.69,11.06,595600
9/5/2008,11.6,12.77,10.68,12.63,1010900
9/8/2008,12.76,14,12.75,13.76,875200
9/9/2008,13.27,13.84,13.24,13.44,715800
9/10/2008,13.62,14.08,13.34,13.7,523100
9/11/2008,13.48,13.93,13.4,13.92,262900
9/12/2008,13.79,14.21,13.79,14,352800
9/15/2008,13.7,14.12,13.32,13.73,293000
9/16/2008,13.39,13.99,13.15,13.93,308300
9/17/2008,13.76,14,12.68,13.86,467500
9/18/2008,14,14.04,13.49,13.95,605200
9/19/2008,14.62,14.95,14.04,14.7,880100
9/22/2008,14.58,14.58,12.51,12.84,332500
9/23/2008,12.83,13.27,12.24,12.69,253000
9/24/2008,12.31,12.31,11.56,12.17,493900
9/25/2008,12.21,12.69,12.1,12.58,414400
9/26/2008,12.19,13.19,12.19,13.09,528900
9/29/2008,13.15,14.06,12.76,13.08,685500
9/30/2008,13.21,13.52,12.52,13.28,597400
10/1/2008,13.13,13.42,13,13.16,167200
10/2/2008,13.12,13.33,12.5,12.62,394500
10/3/2008,12.94,13,12.11,12.16,406200
10/6/2008,11.93,12.2,11.47,11.79,419200
10/7/2008,12,12,10.87,10.9,235000
10/8/2008,10.74,11.5,10.5,11.1,707000
10/9/2008,11.34,11.46,10.17,10.34,849400
10/10/2008,9.97,12.66,9.52,11.89,748800
10/13/2008,12.55,12.55,10.98,11.45,129000
10/14/2008,11.64,12.07,11.18,11.53,436300
10/15/2008,11.49,11.53,10.05,10.31,151200
10/16/2008,10.46,11.34,9.787,10.45,273000
10/17/2008,10.29,10.96,10.03,10.57,258500
10/20/2008,10.69,10.85,10.33,10.6,346000
10/21/2008,10.44,10.9499,9.84,10.23,291800
10/22/2008,9.97,10.87,8.95,9.38,258300
10/23/2008,9.41,9.41,8.4,9.32,229600
10/24/2008,8.57,9.42,8.57,8.97,223700
10/27/2008,8.77,9.45,8,8.05,152600
10/28/2008,8.19,9.2,7.71,9.15,180600
10/29/2008,9.15,10.15,8.92,9.875,163800
10/30/2008,10.13,10.28,9.13,9.28,231300
10/31/2008,9.22,9.76,8.62,8.82,200800
11/3/2008,8.81,9.2,8.81,9,208400
11/4/2008,9.23,10.4,9.22,10.04,295600
11/5/2008,9.93,9.93,8.81,8.84,136500
11/6/2008,8.85,9.13,8.59,8.63,200600
11/7/2008,8.73,8.96,8.53,8.74,223600
11/10/2008,9.1,9.32,8.774,9.04,281300
11/11/2008,8.98,9.04,8.21,8.5,298300
11/12/2008,8.44,8.68,7.76,7.98,214200
11/13/2008,8.02,8.25,7.16,8.05,276900
11/14/2008,7.88,8.2,7.6,7.6,104300
11/17/2008,7.56,7.97,7.49,7.79,170800
11/18/2008,8,8.25,7.29,7.57,194000
11/19/2008,7.6,7.92,7.49,7.53,194200
11/20/2008,7.47,7.77,7.15,7.18,175400
11/21/2008,7.22,7.44,6.84,7.42,170800
11/24/2008,7.54,9.16,7.51,8.74,208000
11/25/2008,7.34,8.105,6.85,7.03,448600
11/26/2008,6.85,7.46,6.75,7.07,277300
11/28/2008,7.06,7.39,7.06,7.18,95600
12/1/2008,7.03,7.37,5.63,5.76,400900
12/2/2008,5.87,6.369,5.76,6.28,281100
12/3/2008,6.2,7.12,5.9,6.99,190300
12/4/2008,6.96,8.09,6.74,7.6,439900
12/5/2008,6.77,8.47,6.7,8.47,392500
12/8/2008,8.57,9.99,8.33,9.78,471400
12/9/2008,9.58,11.08,9.58,9.67,306100
12/10/2008,9.68,9.68,8.412,8.49,383000
12/11/2008,8.43,8.81,8.07,8.34,357900
12/12/2008,8.74,9.21,8.13,9.21,321500
12/15/2008,9.23,9.47,8.81,9.01,203800
12/16/2008,9.17,9.7,9.12,9.67,211600
12/17/2008,9.51,9.7299,9.4,9.51,151500
12/18/2008,9.68,10.6,9.55,9.88,248800
12/19/2008,10.37,10.5,9.89,10.3,245100
12/22/2008,10.31,10.4774,9.25,9.67,113400
12/23/2008,9.73,9.73,9.16,9.27,80300
12/24/2008,9.24,9.24,9.05,9.13,28100
12/26/2008,9.255,9.255,8.97,9.06,34500
12/29/2008,9.06,9.19,7.22,7.7,675200
12/30/2008,7.7,8.07,7.055,8.06,737800
12/31/2008,8.17,8.35,7.8,8.28,398100
1/2/2009,8.31,8.62,7.98,8.3,333600
1/5/2009,8.32,8.77,8.05,8.75,299400
1/6/2009,8.87,9.17,8.68,8.99,187000
1/7/2009,8.89,8.93,8.5,8.78,157900
1/8/2009,7.1,7.2,6.59,6.97,1648800
1/9/2009,7.12,7.12,6.55,6.91,318800
1/12/2009,6.88,6.99,6.73,6.78,431200
1/13/2009,6.74,6.9,6.64,6.8,209400
1/14/2009,6.69,6.8,6.39,6.47,483600
1/15/2009,6.45,6.5,5.94,6.11,375800
1/16/2009,6.22,6.22,5.8,6.05,583600
1/20/2009,6.11,6.19,5.53,5.94,341200
1/21/2009,6.04,6.6,6.02,6.5,359900
1/22/2009,6.4,6.63,6.4,6.54,260300
1/23/2009,6.48,6.6,6.39,6.5,296400
1/26/2009,6.49,6.6,6.32,6.51,223900
1/27/2009,6.51,6.8,6.41,6.59,130400
1/28/2009,6.65,6.89,6.59,6.89,226100
1/29/2009,6.84,6.84,6.36,6.43,146800
1/30/2009,6.5,6.5,5.7703,5.83,276900
2/2/2009,5.75,6.29,5.73,6.15,128400
2/3/2009,6.18,6.2,5.8,6.1,173100
2/4/2009,6.07,6.23,5.9,5.92,94400
2/5/2009,5.88,6.25,5.86,6.17,352200
2/6/2009,6.18,6.85,6.16,6.75,476900
2/9/2009,6.7,6.8599,6.59,6.69,226200
2/10/2009,6.67,6.91,6.43,6.51,273600
2/11/2009,6.48,6.54,6.08,6.18,165600
2/12/2009,6.31,6.33,6,6.2,201800
2/13/2009,6.19,6.55,6.14,6.3,230800
2/17/2009,6.09,6.2,5.83,5.96,296000
2/18/2009,6.02,6.5,5.86,6.34,186700
2/19/2009,6.44,6.44,5.86,5.89,120900
2/20/2009,5.83,5.97,5.332,5.51,234100
2/23/2009,5.54,5.9,5.48,5.58,139600
2/24/2009,5.68,5.9,5.61,5.89,155300
2/25/2009,5.86,5.93,5.58,5.67,171800
2/26/2009,5.7,5.86,5.36,5.37,118800
2/27/2009,5.27,5.91,5.21,5.6,121900
3/2/2009,5.49,5.64,5.3204,5.47,148500
3/3/2009,5.49,5.57,5.03,5.16,181500
3/4/2009,5.26,5.33,4.86,4.92,163800
3/5/2009,4.88,5.01,4.52,4.62,116300
3/6/2009,4.66,4.66,4.11,4.4,281300
3/9/2009,4.33,4.67,4.2,4.29,177300
3/10/2009,4.39,4.5597,4.39,4.51,140300
3/11/2009,4.56,4.68,4.49,4.67,121400
3/12/2009,4.65,5.665,4.64,5.45,169200
3/13/2009,5.46,5.64,5.31,5.62,92800
3/16/2009,5.62,5.71,5.5004,5.55,84800
3/17/2009,5.54,6.16,5.54,6.16,129900
3/18/2009,6.11,6.53,5.8903,6.45,157600
3/19/2009,6.56,6.65,6.21,6.28,133800
3/20/2009,6.38,6.61,6.24,6.27,719900
3/23/2009,6.42,6.5,5.94,6.48,588300
3/24/2009,6.5,6.5696,6.25,6.29,128800
3/25/2009,6.37,6.54,6.04,6.47,201200
3/26/2009,6.59,7,6.59,6.97,219700
3/27/2009,6.89,7.14,6.67,6.95,144100
3/30/2009,6.84,6.98,6.44,6.62,185900
3/31/2009,6.68,6.7,6.4,6.62,162400
4/1/2009,6.49,6.75,6.18,6.72,94000
4/2/2009,6.75,7.25,6.54,6.63,291200
4/3/2009,6.65,7.04,6.65,7.02,219100
4/6/2009,6.99,7.06,6.62,6.93,117900
4/7/2009,6.85,6.85,6.53,6.58,254400
4/8/2009,6.65,6.85,6.6,6.8,127900
4/9/2009,6.97,7.25,6.95,7.13,292200
4/13/2009,7.12,7.99,6.79,7.94,366600
4/14/2009,7.8,7.82,7.1,7.47,341100
4/15/2009,7.44,7.7,7.44,7.57,192900
4/16/2009,7.68,7.81,7.45,7.69,206000
4/17/2009,7.73,8.17,7.62,8.03,252000
4/20/2009,7.89,7.91,7.61,7.68,375000
4/21/2009,7.67,8.29,7.67,8.21,351900
4/22/2009,8.1,8.92,7.98,8.55,396500
4/23/2009,8.58,8.63,8.16,8.36,235500
4/24/2009,8.47,8.695,8.31,8.35,214800
4/27/2009,8.28,8.28,7.98,8.19,320400
4/28/2009,8.13,8.37,8.01,8.27,171100
4/29/2009,8.32,8.7997,8.26,8.56,219800
4/30/2009,8.66,9,8.58,8.75,307400
5/1/2009,8.75,8.805,8.47,8.56,165700
5/4/2009,8.6,9.1,8.51,8.85,212100
5/5/2009,8.81,9,8.38,8.92,369300
5/6/2009,8.97,9.01,8.58,8.84,202300
5/7/2009,8.89,9.09,8.06,8.36,229000
5/8/2009,8.45,9.09,8.45,8.84,169700
5/11/2009,8.67,9.07,8.42,8.93,185100
5/12/2009,8.96,8.96,8.68,8.72,227300
5/13/2009,8.56,8.61,8.27,8.36,200300
5/14/2009,8.37,8.78,8.24,8.51,127500
5/15/2009,8.56,8.61,8.23,8.52,160700
5/18/2009,8.6,9.05,8.45,9.02,154500
5/19/2009,8.92,9.06,8.63,8.9,132000
5/20/2009,8.89,9.19,8.89,9.02,131600
5/21/2009,8.87,9.11,8.61,8.87,146900
5/22/2009,8.9,9.02,8.51,8.58,110800
5/26/2009,8.51,9.12,8.51,8.94,188200
5/27/2009,8.86,9.05,8.64,8.65,130500
5/28/2009,8.74,8.74,8.13,8.4,125000
5/29/2009,8.45,8.59,8.31,8.56,188600
6/1/2009,8.65,9.12,8.6,9.04,270600
6/2/2009,9.04,9.71,8.99,9.65,367500
6/3/2009,9.49,9.773,9.24,9.7,219500
6/4/2009,9.72,9.73,9.44,9.6,241800
6/5/2009,10.5,11.97,9.95,11.52,1875700
6/8/2009,11.55,12,11.16,11.56,345500
6/9/2009,11.26,11.36,10.33,10.34,566100
6/10/2009,10.48,10.6429,9.8601,10.18,353600
6/11/2009,10.18,10.31,9.79,9.8,268700
6/12/2009,9.95,10.5,9.76,10.46,314800
6/15/2009,10.39,10.39,9.67,9.77,258600
6/16/2009,9.94,10.09,9.77,9.78,138600
6/17/2009,9.75,9.91,9.43,9.75,173600
6/18/2009,9.71,9.71,9.11,9.31,289400
6/19/2009,9.05,9.4,8.9,9.37,323000
6/22/2009,9.37,9.87,9.22,9.63,432900
6/23/2009,9.69,10,9.31,9.34,318500
6/24/2009,9.39,9.64,9.21,9.52,435800
6/25/2009,9.48,9.97,9.48,9.96,341300
6/26/2009,9.98,10.59,9.65,10.52,1406400
6/29/2009,10.48,10.98,10.35,10.93,417100
6/30/2009,10.88,11.22,10.59,11.12,522200
7/1/2009,11.39,11.47,11.14,11.37,253800
7/2/2009,11.25,11.26,10.59,10.63,213200
7/6/2009,10.74,11,10.4,10.96,252700
7/7/2009,10.99,10.99,10.47,10.88,215400
7/8/2009,10.89,10.98,10.61,10.74,217600
7/9/2009,10.84,11.12,10.48,10.98,290900
7/10/2009,10.89,10.93,10.55,10.79,204100
7/13/2009,10.87,11.33,10.49,11.32,197900
7/14/2009,10.86,10.86,10.25,10.54,779100
7/15/2009,10.65,10.89,10.4,10.74,314200
7/16/2009,10.65,10.85,10.36,10.44,363100
7/17/2009,10.55,11,10.27,10.95,516800
7/20/2009,10.97,11.1,10.78,11,295400
7/21/2009,11.02,11.39,10.94,11.18,215800
7/22/2009,11.16,11.545,11.11,11.53,381000
7/23/2009,11.47,11.61,11.02,11.48,332900
7/24/2009,11.43,11.48,11.04,11.38,84200
7/27/2009,11.4,11.4,10.92,11.13,69300
7/28/2009,11.15,11.34,10.9,11.33,119900
7/29/2009,11.21,11.5595,11.08,11.36,97500
7/30/2009,11.46,11.62,11.19,11.52,131700
7/31/2009,11.42,11.61,11.31,11.33,85100
8/3/2009,11.39,11.615,11.07,11.61,143400
8/4/2009,11.5,11.56,11.31,11.32,73200
8/5/2009,11.31,11.56,11.05,11.11,163300
8/6/2009,11.12,11.39,10.92,11,72900
8/7/2009,11.18,11.61,10.9804,11.54,233100
8/10/2009,11.44,12,11.44,11.92,343700
8/11/2009,11.83,11.91,11.4,11.51,197200
8/12/2009,11.56,11.85,11.42,11.46,101800
8/13/2009,11.56,11.63,11.19,11.31,116100
8/14/2009,11.26,11.31,10.75,10.78,202300
8/17/2009,10.58,10.7,10.2,10.28,163800
8/18/2009,10.3,10.45,10.13,10.25,145600
8/19/2009,10.16,10.66,10.06,10.66,121200
8/20/2009,10.58,11.53,10.54,11.28,233400
8/21/2009,11.44,11.76,10.66,11.63,199700
8/24/2009,11.56,11.91,11.56,11.8,185900
8/25/2009,11.88,12,11.68,11.93,175400
8/26/2009,11.88,11.995,11.59,11.67,167200
8/27/2009,11.6,11.87,11.33,11.87,264500
8/28/2009,11.95,11.99,11.75,11.79,160500
8/31/2009,11.66,11.66,11.39,11.52,138500
9/1/2009,11.51,12.12,11.51,11.85,587700
9/2/2009,11.78,12.16,11.72,12.15,432900
9/3/2009,12.23,12.51,12,12.49,400600
9/4/2009,13.25,15.2,13.054,15,3145100
9/8/2009,15.02,15.44,14.85,14.9,863600
9/9/2009,14.7472,14.91,14.37,14.41,484900
9/10/2009,14.35,14.856,14.09,14.09,556000
9/11/2009,14.23,14.65,13.97,14.03,330400
9/14/2009,14.14,14.84,14.05,14.63,372600
9/15/2009,14.56,14.78,14.05,14.56,323600
9/16/2009,14.56,15.05,14.5,14.99,188000
9/17/2009,14.89,15.46,14.73,15.22,270700
9/18/2009,15.38,15.9992,15.38,15.95,444400
9/21/2009,15.67,16,15.52,15.62,185200
9/22/2009,15.68,16.08,15.68,15.74,198800
9/23/2009,15.93,16,15.65,15.69,212800
9/24/2009,15.83,15.832,15.16,15.81,254400
9/25/2009,15.78,15.78,15.384,15.63,306500
9/28/2009,15.8,16.29,15.27,16.25,289400
9/29/2009,16.61,16.8,16.43,16.53,410200
9/30/2009,16.62,16.8,16.25,16.51,265900
10/1/2009,16.48,16.81,15.98,16.03,254000
10/2/2009,15.78,15.89,15.57,15.75,269600
10/5/2009,15.9,16.35,15.5,16.33,247500
10/6/2009,16.47,16.99,16.46,16.99,222600
10/7/2009,17,17.15,16.28,16.63,471900
10/8/2009,16.79,17.03,16.24,16.85,468100
10/9/2009,16.79,17.44,16.58,17.41,248600
10/12/2009,17.41,17.84,17.39,17.44,378800
10/13/2009,16.12,17.31,16.12,17.06,411800
10/14/2009,17.27,17.85,17.14,17.14,503600
10/15/2009,17.08,17.48,16.75,17.19,197500
10/16/2009,17.11,17.242,16.63,16.68,269600
10/19/2009,16.79,17.17,16.57,16.95,150200
10/20/2009,16.99,17.28,15.99,16.43,169700
10/21/2009,16.38,17.1,16.06,16.12,392500
10/22/2009,16.18,16.93,16.18,16.87,210700
10/23/2009,16.95,16.95,15.91,16.02,240600
10/26/2009,15.95,16.66,15.847,15.91,149500
10/27/2009,15.91,16.118,15.6,15.73,265500
10/28/2009,15.63,15.82,15.38,15.4,333000
10/29/2009,15.48,15.89,15.4,15.88,116700
10/30/2009,15.81,16.08,15,15.14,236200
11/2/2009,15.13,15.6481,14.82,15.38,148100
11/3/2009,14.86,15.78,14.62,15.76,230800
11/4/2009,15.78,16.21,15.6705,15.96,194600
11/5/2009,16.07,17.02,15.96,17.01,251000
11/6/2009,16.77,17.15,16.4103,17.02,154600
11/9/2009,17.11,17.49,16.81,17.36,212100
11/10/2009,17.32,17.94,17.02,17.8,364000
11/11/2009,17.87,17.8883,17.17,17.49,327100
11/12/2009,17.5,17.64,16.76,17.06,165200
11/13/2009,17.17,17.9,16.41,17.72,196000
11/16/2009,17.9,18.21,17.77,18.15,286600
11/17/2009,18.16,18.17,17.58,18.03,142400
11/18/2009,18.09,18.2,17.49,17.49,166500
11/19/2009,17.42,17.45,16.6,16.86,218700
11/20/2009,16.8,17.06,16.44,16.81,199200
11/23/2009,17.06,17.41,17.06,17.28,159300
11/24/2009,17.34,17.5,16.83,16.94,162800
11/25/2009,16.97,17.14,16.68,16.78,120200
11/27/2009,16.21,16.69,16.14,16.3,130900
11/30/2009,16.46,16.51,15.97,16.43,236000
12/1/2009,16.51,18.2,16.51,17.48,815300
12/2/2009,17.68,18.25,17.64,18.2,436200
12/3/2009,18.2,18.24,17.69,17.91,644200
12/4/2009,17.33,18.64,17.26,17.9,949700
12/7/2009,17.895,18.41,17.56,18.24,427300
12/8/2009,18.17,18.4,17.84,17.9,241200
12/9/2009,17.9,17.97,17.33,17.48,192200
12/10/2009,17.6,17.622,17.25,17.44,348500
12/11/2009,17.64,18.14,17.5,18.03,272500
12/14/2009,18.17,18.84,17.88,18.83,241100
12/15/2009,18.83,19.25,18.19,18.61,279200
12/16/2009,18.71,18.8,18.42,18.55,259500
12/17/2009,18.38,18.49,17.93,18.17,196800
12/18/2009,18.34,18.36,17.52,17.86,449000
12/21/2009,18.01,18.21,17.66,17.73,156800
12/22/2009,17.81,18.16,17.74,18.06,191200
12/23/2009,18.08,18.57,18.06,18.4,103400
12/24/2009,18.51,18.51,18.21,18.35,52500
12/28/2009,18.36,18.53,18.173,18.24,188300
12/29/2009,18.33,18.64,18.07,18.45,68800
12/30/2009,18.42,18.48,18.1,18.35,85800
12/31/2009,18.3,18.56,18.005,18.16,161800
1/4/2010,19.23,19.25,18.59,18.85,594700
1/5/2010,18.92,19.16,18.56,18.76,501000
1/6/2010,18.75,19.25,18.69,19.22,340400
1/7/2010,19.6,20.98,19.37,20.86,1530400
1/8/2010,21,21.62,20.87,21.61,619400
1/11/2010,21.62,21.62,21.05,21.28,403900
1/12/2010,21.28,21.6,20.87,21.14,234900
1/13/2010,20.63,21.41,20.63,21.31,195600
1/14/2010,21.09,21.48,20.4,20.44,438300
1/15/2010,20.54,20.54,19.75,20.35,236400
1/19/2010,20.17,20.45,20.07,20.21,378200
1/20/2010,20.09,20.31,19.71,20.1,298100
1/21/2010,20.16,20.4881,19.5,20,283400
1/22/2010,19.96,20.49,19.57,20.05,289100
1/25/2010,20.15,20.4747,19.725,19.74,154700
1/26/2010,19.66,20.26,19.24,19.97,458700
1/27/2010,19.93,20,19.64,19.91,122700
1/28/2010,20,20.1599,19.15,19.29,207100
1/29/2010,19.31,19.97,19.3,19.4,192000
2/1/2010,19.49,19.99,19.42,19.79,233800
2/2/2010,19.74,19.74,18.88,19.49,363900
2/3/2010,19.44,19.615,19,19.12,91400
2/4/2010,18.93,19.01,18,18.01,329500
2/5/2010,18,18.133,17.52,17.92,343200
2/8/2010,17.85,18.6,17.53,17.87,214000
2/9/2010,18.12,18.26,17.8,17.94,464300
2/10/2010,17.84,18,17.05,17.29,587100
2/11/2010,17.16,17.92,17.05,17.75,216800
2/12/2010,17.53,17.9,17.53,17.86,294000
2/16/2010,18.15,18.49,17.92,18.39,185900
2/17/2010,18.53,18.68,18.26,18.45,211200
2/18/2010,18.37,18.54,18.24,18.42,92700
2/19/2010,18.43,18.45,17.93,17.94,315400
2/22/2010,17.95,18.276,17.56,17.98,201300
2/23/2010,17.95,18.01,17.27,17.72,542500
2/24/2010,17.75,18.425,17.62,18.36,187100
2/25/2010,18.08,18.5,17.95,18.1,204700
2/26/2010,18.17,18.5,18.12,18.33,112600
3/1/2010,18.5,19.21,18.383,19.12,360000
3/2/2010,19.24,19.69,19.13,19.67,298800
3/3/2010,19.65,20.028,19.27,19.97,404800
3/4/2010,20.03,21.21,19.87,21.21,553000
3/5/2010,21.45,21.62,20.96,21.4,546500
3/8/2010,21.41,21.74,20.74,20.98,440100
3/9/2010,21.02,21.49,20.72,21.17,559400
3/10/2010,21.24,21.62,21.08,21.47,250400
3/11/2010,21.4,21.56,20.64,21.54,481900
3/12/2010,21.94,23.35,21.58,23.33,1976200
3/15/2010,22.52,23.06,21.17,22.11,1143200
3/16/2010,22.35,22.94,21.91,22.86,528700
3/17/2010,23.01,23.1717,22.44,22.49,310500
3/18/2010,22.49,22.73,21.88,22.64,237100
3/19/2010,22.49,22.5,21.61,21.7,448500
3/22/2010,21.51,22.15,21.32,22.07,339700
3/23/2010,22.14,22.3,21.62,22.21,290200
3/24/2010,22.06,22.29,21,21.97,288800
3/25/2010,22.14,23.28,22,22.72,545300
3/26/2010,22.98,23.14,22.4,22.5,254300
3/29/2010,22.68,22.9,22.33,22.81,209600
3/30/2010,22.98,23.45,22.8,23.21,345100
3/31/2010,23.22,23.39,22.54,22.62,459800
4/1/2010,22.81,23.0194,21.84,22.15,421600
4/5/2010,22.26,22.63,21.64,22.63,501500
4/6/2010,22.65,23.26,22.58,23.19,261700
4/7/2010,23.1,23.2,22.09,22.2,340100
4/8/2010,22.19,22.47,21.89,22.15,137200
4/9/2010,22.18,23.38,22.18,23.2,428400
4/12/2010,23.14,24.1,23.04,23.22,759100
4/13/2010,23.14,23.14,22.44,22.84,248300
4/14/2010,23.03,23.29,22.72,23.26,240000
4/15/2010,23.36,24.0899,23.3101,23.81,269700
4/16/2010,23.81,23.98,23.1,23.61,206400
4/19/2010,23.47,23.52,22.06,22.17,432000
4/20/2010,22.28,22.88,22.25,22.82,214700
4/21/2010,22.78,23.3,22.43,23.18,327400
4/22/2010,22.99,24.854,22.75,24.588,602500
4/23/2010,24.73,25.4,24.29,25.36,446800
